Date,Price,PE,Regime,EPS,EPS_Growth_YoY,PE_Pct_Regime,Valuation_Quintile,Fwd_1Y,Fwd_3Y,Fwd_5Y,Fwd_10Y,Growth_Bucket,PE_Pct_Expanding,Valuation_Score,Growth_Score,Composite_Score,Signal
2005-06-30,2220.6,14.3,Standalone,155.28671328671328,0.29955671321239863,0.07954545454545454,Q1 Cheapest,0.4087183644060164,0.22082924762938672,0.19059957041415365,0.14187280141682934,>15%,0.19230769230769232,80.76923076923077,100.0,86.53846153846155,BUY
2005-09-30,2601.4,16.1,Standalone,161.5776397515528,0.35149443733753705,0.19318181818181818,Q1 Cheapest,0.3794110863381257,0.14657891929597833,0.18309765836791025,0.11817554484892856,>15%,0.5370370370370371,46.29629629629629,100.0,62.407407407407405,HOLD
2005-12-31,2836.5,17.2,Standalone,164.91279069767444,0.2127689005885216,0.2556818181818182,Q2,0.39834302838004576,0.014204698166377483,0.1668076734638393,0.10850643075949717,>15%,0.6071428571428571,39.28571428571429,92.55378011770432,55.266134035311296,HOLD
2006-03-31,3402.5,20.3,Standalone,167.61083743842363,0.20216065366525116,0.4772727272727273,Q3,0.12314474650991913,-0.03887603750806268,0.11385636661584098,0.0856386694303981,>15%,0.7758620689655172,22.413793103448278,90.43213073305023,42.81929439232886,HOLD
2006-06-30,3128.2,18.4,Standalone,170.0108695652174,0.09481916364163245,0.35795454545454547,Q2,0.38044242695479835,0.11111252003695316,0.12541009778909817,0.10233589905874818,5-15%,0.6833333333333333,31.666666666666664,57.92766545665298,39.54496630366256,SELL
2006-09-30,3588.4,20.9,Standalone,171.69377990430624,0.06260854019348439,0.5738636363636364,Q3,0.3993144576970238,0.12313523067165377,0.06615774669773611,0.09147999057816558,5-15%,0.8548387096774194,14.516129032258062,45.04341607739376,23.67431514579877,SELL
2006-12-31,3966.4,21.3,Standalone,186.21596244131456,0.1291784078937459,0.6022727272727273,Q4,0.547650262202501,0.0945361623483103,0.031169118630373083,0.07514357021617979,5-15%,0.859375,14.0625,71.67136315749836,31.34515894724951,SELL
2007-03-31,3821.5,18.4,Standalone,207.69021739130437,0.23912164968213934,0.35795454545454547,Q2,0.23891142221640727,0.11160458016348773,0.06741824479977976,0.09151841471529254,>15%,0.6363636363636364,36.36363636363637,97.82432993642786,54.80184443547381,HOLD
2007-06-30,4318.3,20.6,Standalone,209.626213592233,0.23301653669748967,0.5,Q3,-0.06433087094458467,0.07150790061554124,0.040988963007475565,0.08227224073244122,>15%,0.75,25.0,96.60330733949793,46.480992201849375,HOLD
2007-09-30,5021.3,22.6,Standalone,222.18141592920352,0.2940562905251234,0.6931818181818182,Q4,-0.2190866906976282,0.0629136398792518,0.02579838139079227,0.06903134979348091,>15%,0.9,9.999999999999998,100.0,37.0,SELL
2007-12-31,6138.6,27.6,Standalone,222.41304347826087,0.19438226756932142,0.9431818181818182,Q5 Most Expensive,-0.5179519760205911,-0.0002226844960301344,-0.007726063114634973,0.055445721247687985,>15%,0.9861111111111112,1.388888888888884,88.87645351386428,27.6351582763815,SELL
2008-03-31,4734.5,20.6,Standalone,229.83009708737862,0.10660049363018875,0.5,Q3,-0.3619389587073608,0.07207044523602235,0.03717744713840565,0.0788562817183256,5-15%,0.7027027027027027,29.729729729729726,62.6401974520755,39.60287004643345,SELL
2008-06-30,4040.5,17.3,Standalone,233.55491329479767,0.11414936754575455,0.2727272727272727,Q2,0.062022026976859435,0.1180755388664978,0.07653526724040094,0.10243468627732821,5-15%,0.4868421052631579,51.315789473684205,65.65974701830183,55.61897673706949,HOLD
2008-09-30,3921.2,16.9,Standalone,232.02366863905326,0.04429827161145594,0.23863636363636365,Q2,0.2965163725390185,0.08026356725803341,0.07901486846405636,0.10795444659933362,<5%,0.4230769230769231,57.692307692307686,37.71930864458238,51.700407977990096,HOLD
2008-12-31,2959.1,13.0,Standalone,227.62307692307692,0.023425035525514337,0.03409090909090909,Q1 Cheapest,0.7576290088202495,0.16045628862295125,0.1632988867932894,0.1388780288427618,<5%,0.0625,93.75,29.370014210205735,74.43600426306172,BUY
2009-03-31,3020.9,14.3,Standalone,211.25174825174824,-0.08083514331270159,0.07954545454545454,Q1 Cheapest,0.7375947565295111,0.20574890002133128,0.1728490556574931,0.1442516611763931,<5%,0.15853658536585366,84.14634146341463,20.0,64.90243902439023,HOLD
2009-06-30,4291.1,20.0,Standalone,214.555,-0.08135094666501663,0.4659090909090909,Q3,0.23802754538463322,0.07149858010525345,0.12144515997353067,0.10634424387801689,<5%,0.6785714285714286,32.14285714285714,20.0,28.499999999999996,SELL
2009-09-30,5083.9,22.9,Standalone,222.00436681222706,-0.04318224035330065,0.7329545454545454,Q4,0.1860776175770571,0.03906585208854296,0.09394522033019226,0.08480952012643495,<5%,0.9069767441860465,9.302325581395355,20.0,12.511627906976749,SELL
2009-12-31,5201.0,23.2,Standalone,224.18103448275863,-0.015121676092101577,0.7556818181818182,Q4,0.17948471447798497,0.04323016037214589,0.0975315552406848,0.08871659002885757,<5%,0.9204545454545454,7.954545454545459,20.0,11.56818181818182,SELL
2010-03-31,5249.1,22.3,Standalone,235.38565022421525,0.11424237750547128,0.6761363636363636,Q4,0.11137147320493024,0.02679764978189314,0.1009682601640578,0.05058209923210377,5-15%,0.8333333333333334,16.666666666666664,65.69695100218851,31.375751967323218,SELL
2010-06-30,5312.5,22.3,Standalone,238.2286995515695,0.11033860572612841,0.6761363636363636,Q4,0.06303999999999998,0.03218883983914056,0.09514023607614908,0.06847085876181325,5-15%,0.8260869565217391,17.391304347826086,64.13544229045137,31.414545730613668,SELL
2010-09-30,6029.9,25.5,Standalone,236.46666666666664,0.06514421343194532,0.8636363636363636,Q5 Most Expensive,-0.18021857742251113,-0.016558170274221462,0.056816011979109904,0.06432627146854752,5-15%,0.9680851063829787,3.1914893617021267,46.057685372778124,16.051348165024926,SELL
2010-12-31,6134.5,24.5,Standalone,250.3877551020408,0.11689981126078575,0.8181818181818182,Q5 Most Expensive,-0.24618143287961525,0.009126655338842493,0.05311829445492733,0.08587100361487376,5-15%,0.9270833333333334,7.2916666666666625,66.7599245043143,25.132144017960954,SELL
2011-03-31,5833.7,22.1,Standalone,263.9683257918552,0.12142913359592522,0.6477272727272727,Q4,-0.09225705812777485,0.04745238515373296,0.05813582063862044,0.09675554764351268,5-15%,0.7653061224489796,23.469387755102044,68.57165343837009,37.00006746008246,SELL
2011-06-30,5647.4,20.8,Standalone,271.50961538461536,0.13970153846153832,0.5511363636363636,Q3,-0.06525126606934162,0.10459590836082655,0.07973478889237473,0.10780811730953066,5-15%,0.69,31.000000000000007,75.88061538461533,44.464184615384596,HOLD
2011-09-30,4943.2,17.9,Standalone,276.1564245810056,0.1678450433366463,0.32386363636363635,Q2,0.15376679074283883,0.1723453474494241,0.11740366143985148,0.13552110917206317,>15%,0.45098039215686275,54.90196078431373,83.56900866732926,63.502075149218385,HOLD
2011-12-31,4624.3,16.8,Standalone,275.2559523809524,0.09931874371722782,0.2215909090909091,Q2,0.27697164976320754,0.21443789434949778,0.12099332271755414,0.14139373477949202,5-15%,0.3557692307692308,64.42307692307692,59.727497486891124,63.01440309222117,HOLD
2012-03-31,5295.5,18.7,Standalone,283.1818181818182,0.07278711312172081,0.38636363636363635,Q2,0.07308091776036263,0.17044395462942785,0.11616271828486857,0.12674474199120556,5-15%,0.5377358490566038,46.22641509433962,49.114845248688326,47.09294414064423,HOLD
2012-06-30,5278.9,17.5,Standalone,301.65142857142854,0.11101563804329673,0.2840909090909091,Q2,0.10670783685995189,0.1660076375217645,0.12519272027248918,0.1157246917496908,5-15%,0.4351851851851852,56.48148148148149,64.40625521731869,58.85891360223265,HOLD
2012-09-30,5703.3,19.2,Standalone,297.046875,0.07564716428629237,0.42613636363636365,Q3,0.005610786737502815,0.1170182591407114,0.11408640096683387,0.11602169584013056,5-15%,0.5636363636363636,43.63636363636364,50.25886571451694,45.623114259809626,HOLD
2012-12-31,5905.1,18.7,Standalone,315.78074866310163,0.14722586716694575,0.38636363636363635,Q2,0.06755177727726869,0.10402582788651293,0.12263925221765248,0.11855629656205502,5-15%,0.5357142857142857,46.42857142857143,78.8903468667783,56.167104060033495,HOLD
2013-03-31,5682.5,17.6,Standalone,322.86931818181813,0.14014847512038497,0.29545454545454547,Q2,0.17979762428508583,0.10841886849871885,0.12220997459441563,0.1181508601435246,5-15%,0.4298245614035088,57.01754385964912,76.05939004815399,62.730097716200575,HOLD
2013-06-30,5842.2,17.8,Standalone,328.2134831460674,0.08805545758703137,0.3068181818181818,Q2,0.3028140084214852,0.12361932645187568,0.12895719675107387,0.12628345757873838,5-15%,0.4396551724137931,56.03448275862068,55.222183034812545,55.790792841478236,HOLD
2013-09-30,5735.3,16.8,Standalone,341.38690476190476,0.149269470557146,0.2215909090909091,Q2,0.3887329346328876,0.14507560993515534,0.1376701949312642,0.13097960940824915,5-15%,0.3220338983050847,67.79661016949152,79.7077882228584,71.36996358550158,BUY
2013-12-31,6304.0,18.7,Standalone,337.11229946524065,0.06755177727726869,0.38636363636363635,Q2,0.3138800761421321,0.09097544285059622,0.1149698321780055,0.13174126217196402,5-15%,0.5583333333333333,44.166666666666664,47.020710910907475,45.0228799399389,HOLD
2014-03-31,6704.2,18.9,Standalone,354.71957671957676,0.098647523143784,0.4090909090909091,Q3,0.26651949524178886,0.1101948046596668,0.11635155247743412,0.12784169665830847,5-15%,0.5819672131147541,41.80327868852459,59.4590092575136,47.09999785922129,HOLD
2014-06-30,7611.3,20.6,Standalone,369.4805825242718,0.12573249271371045,0.5,Q3,0.099483662449253,0.07747297951947174,0.09144667046484067,0.12174570994563805,5-15%,0.6854838709677419,31.45161290322581,70.29299708548419,43.10402815790332,HOLD
2014-09-30,7964.8,20.8,Standalone,382.9230769230769,0.12166890874194758,0.5511363636363636,Q3,-0.001996283648051489,0.07114575004861656,0.07575011352190186,0.12585411644241873,5-15%,0.746031746031746,25.396825396825395,68.66756349677902,38.378046826811484,SELL
2014-12-31,8282.7,21.2,Standalone,390.69339622641513,0.15894138791782408,0.5909090909090909,Q3,-0.04061477537517966,0.08330848950828851,0.07997242333878107,0.11020055847670474,>15%,0.7734375,22.65625,81.78827758356482,40.39585827506944,HOLD
2015-03-31,8491.0,22.7,Standalone,374.05286343612335,0.05450301586210582,0.7045454545454546,Q4,-0.08863502532092804,0.06002736141722709,0.0025018769046671885,0.10725244363315722,5-15%,0.8692307692307693,13.076923076923075,41.80120634484233,21.69420805729885,SELL
2015-06-30,8368.5,23.2,Standalone,360.71120689655174,-0.023734334204542407,0.7556818181818182,Q4,-0.009655254824639914,0.08585556302885089,0.04245094684277961,0.11793945655989191,<5%,0.9090909090909091,9.090909090909093,20.0,12.363636363636365,SELL
2015-09-30,7948.9,22.2,Standalone,358.05855855855856,-0.06493345494952563,0.6590909090909091,Q4,0.08330712425618647,0.1120142079781532,0.0718899025921762,0.12001756982411416,<5%,0.7985074626865671,20.149253731343286,20.0,20.104477611940297,SELL
2015-12-31,7946.3,21.5,Standalone,369.5953488372093,-0.05400154595133988,0.6136363636363636,Q4,0.030139813498106127,0.10982782870189411,0.11964234473949542,0.12572537365548642,<5%,0.7573529411764706,24.264705882352942,20.0,22.985294117647058,SELL
2016-03-31,7738.4,20.9,Standalone,370.25837320574163,-0.010144261951438582,0.5738636363636364,Q3,0.18547761811227148,0.14524981450771368,0.13678481327741787,0.1128813464950209,<5%,0.7101449275362319,28.985507246376805,20.0,26.289855072463762,SELL
2016-06-30,8287.7,22.8,Standalone,363.4956140350877,0.007719214388962836,0.7159090909090909,Q4,0.1487988223511949,0.12463727395705115,0.13661135808713354,0.11156306213758249,<5%,0.8642857142857143,13.571428571428568,23.087685755585134,16.426305726675537,SELL
2016-09-30,8611.1,23.4,Standalone,367.99572649572656,0.02775291275586933,0.7840909090909091,Q4,0.1367421119253056,0.10041815880763916,0.15393231100913107,,<5%,0.9225352112676056,7.746478873239438,31.101165102347732,14.752884741971926,SELL
2016-12-31,8185.8,21.9,Standalone,373.7808219178082,0.01132447443877993,0.625,Q4,0.286373964670527,0.14127782094254426,0.16216540401474444,,<5%,0.7430555555555556,25.694444444444443,24.529789775511972,25.3450480437647,SELL
2017-03-31,9173.7,23.3,Standalone,393.72103004291847,0.06336833555993437,0.7727272727272727,Q4,0.10246683453786365,-0.021381488961738082,0.13742709087763227,,5-15%,0.910958904109589,8.904109589041099,45.347334223973746,19.83707697952089,SELL
2017-06-30,9520.9,24.2,Standalone,393.42561983471074,0.0823393863474069,0.8068181818181818,Q5 Most Expensive,0.12534529298700758,0.026634652566865924,0.10633633274704946,,5-15%,0.9391891891891891,6.081081081081086,52.935754538962755,20.137483118445587,SELL
2017-09-30,9788.6,25.4,Standalone,385.37795275590554,0.04723485901780111,0.8522727272727273,Q5 Most Expensive,0.1166510021862166,0.04739971207457039,0.117960352540879,,<5%,0.9666666666666667,3.3333333333333326,38.89394360712045,14.001516415469466,SELL
2017-12-31,10530.0,26.9,Standalone,391.4498141263941,0.04727099725964834,0.9318181818181818,Q5 Most Expensive,0.03158119658119651,0.09911816914304161,0.11448819031320379,,<5%,0.9802631578947368,1.9736842105263164,38.908398903859336,13.054098618526222,SELL
2018-03-31,10113.7,24.7,Standalone,409.4615384615385,0.03997883581911843,0.8409090909090909,Q5 Most Expensive,0.14932220651195882,0.13251546440286033,0.11410642780248659,,<5%,0.9415584415584416,5.844155844155841,35.99153432764737,14.8883693892033,SELL
2018-06-30,10714.3,25.9,Standalone,413.6795366795367,0.051480930126856395,0.875,Q5 Most Expensive,0.10029119961173394,0.13634461756563665,0.12361605069356352,,5-15%,0.967948717948718,3.205128205128205,40.592372050742554,14.421301358812508,SELL
2018-09-30,10930.45,26.4,Standalone,414.032196969697,0.07435361573976906,0.9147727272727273,Q5 Most Expensive,0.049769222676102176,0.17248533767688135,0.12432837090763149,,5-15%,0.9683544303797469,3.164556962025311,49.74144629590762,17.137623762190003,SELL
2018-12-31,10862.55,26.2,Standalone,414.60114503816794,0.05914252626084693,0.8863636363636364,Q5 Most Expensive,0.12022039023986086,0.16902289996192965,0.14876496882482804,,5-15%,0.95625,4.374999999999996,43.65701050433877,16.159603151301628,SELL
2019-03-31,11623.9,29.0,Standalone,400.82413793103444,-0.02109453445360754,0.9715909090909091,Q5 Most Expensive,-0.2603386126859315,0.14534634978133298,0.1394501041344718,,<5%,0.9938271604938271,0.6172839506172867,20.0,6.432098765432101,SELL
2019-06-30,11788.85,29.0,Standalone,406.51206896551724,-0.01732613551917561,0.9715909090909091,Q5 Most Expensive,-0.12611493063360713,0.10208260035949546,0.15288586408489846,,<5%,0.9878048780487805,1.2195121951219523,20.0,6.853658536585367,SELL
2019-09-30,11474.45,26.4,Standalone,434.6382575757576,0.049769222676102176,0.9147727272727273,Q5 Most Expensive,-0.01977436827037471,0.14210729264271027,0.1782917571447067,,<5%,0.9397590361445783,6.024096385542165,39.90768907044087,16.189174191011773,SELL
2019-12-31,12168.45,28.3,Standalone,429.98056537102474,0.03709449555775102,0.9545454545454546,Q5 Most Expensive,0.14901651401780835,0.14162504508574214,0.14127477091639085,,<5%,0.9702380952380952,2.9761904761904767,34.83779822310041,12.534672800263456,SELL
2020-03-31,8597.75,19.4,Standalone,443.1829896907217,0.10567939340762833,0.45454545454545453,Q3,0.7086679654560788,0.26391989860730836,0.22294830780469943,,5-15%,0.4647058823529412,53.529411764705884,62.271757363051336,56.152115444209514,HOLD
2020-06-30,10302.1,26.3,Standalone,391.7148288973384,-0.0364004938545478,0.8977272727272727,Q5 Most Expensive,0.5260480872831752,0.23038937209130772,0.198894425026521,,<5%,0.9127906976744186,8.720930232558144,20.0,12.1046511627907,SELL
2020-09-30,11247.55,32.7,Standalone,343.96177370030574,-0.20862517805314673,0.9886363636363636,Q5 Most Expensive,0.5663989046503464,0.2041538703236998,0.1703061608109886,,<5%,0.9942528735632183,0.5747126436781658,20.0,6.4022988505747165,SELL
2020-12-31,13981.75,38.5,Standalone,363.1623376623377,-0.1553982507349616,1.0,Q5 Most Expensive,0.2411929837109088,0.15835601387961074,0.13184145173308393,,<5%,0.9943181818181818,0.5681818181818232,20.0,6.397727272727276,SELL
2021-03-31,14690.7,33.2,Consolidated,442.4909638554217,,1.0,Q5 Most Expensive,0.18883034845174151,0.14972854076667286,0.08948050405941621,,,,,,,
2021-06-30,15721.5,28.3,Consolidated,555.530035335689,,0.9545454545454546,Q5 Most Expensive,0.0037369207772794955,0.15160359220865804,0.08706677292763687,,,,,,,
2021-09-30,17618.15,27.0,Consolidated,652.5240740740742,,0.9090909090909091,Q5 Most Expensive,-0.029730703848020568,0.13940623271353259,,,,,,,,
2021-12-31,17354.05,24.1,Consolidated,720.0850622406638,,0.8181818181818182,Q5 Most Expensive,0.043289606748856846,0.10729116290985297,,,,,,,,
2022-03-31,17464.75,22.9,Consolidated,762.6528384279477,0.7235444353099487,0.6363636363636364,Q4,-0.006012110107502244,0.10430146230321391,,,>15%,,,100.0,,
2022-06-30,15780.25,19.5,Consolidated,809.2435897435897,0.45670537733317995,0.045454545454545456,Q1 Cheapest,0.21601685651367997,0.17374078352869682,,,>15%,,,100.0,,
2022-09-30,17094.35,20.6,Consolidated,829.8228155339805,0.27171218427686616,0.20454545454545456,Q2,0.1488181767660075,0.13040550990821242,,,>15%,,,100.0,,
2022-12-31,18105.3,21.8,Consolidated,830.5183486238532,0.1533614459930024,0.36363636363636365,Q2,0.2002783715265697,0.12778919041313586,,,>15%,0.3125,68.75,80.67228919860048,72.32668675958014,BUY
2023-03-31,17359.75,20.4,Consolidated,850.968137254902,0.11580013130089206,0.13636363636363635,Q1 Cheapest,0.286130272613373,0.09110223731023925,,,5-15%,0.16666666666666666,83.33333333333334,66.32005252035682,78.22934908944038,BUY
2023-06-30,19189.05,22.4,Consolidated,856.6540178571429,0.05858610276860543,0.5,Q3,0.25126569580046954,0.07540950540067404,,,5-15%,0.45,55.00000000000001,43.43444110744217,51.530332332232646,HOLD
2023-09-30,19638.3,22.2,Consolidated,884.6081081081081,0.06602047033242142,0.45454545454545453,Q3,0.32706496998212686,,,,5-15%,0.4090909090909091,59.09090909090908,46.40818813296857,55.28609280352693,HOLD
2023-12-31,21731.4,23.2,Consolidated,936.6982758620691,0.1278477801413458,0.7727272727272727,Q4,0.08417313196572684,,,,5-15%,0.625,37.5,71.13911205653832,47.59173361696149,HOLD
2024-03-31,22326.9,22.9,Consolidated,974.9737991266377,0.1457230376119132,0.6363636363636364,Q4,0.05340866846718528,,,,5-15%,0.5384615384615384,46.15384615384615,78.28921504476527,55.794456821121884,HOLD
2024-06-30,24010.6,22.9,Consolidated,1048.4978165938865,0.22394548410176918,0.6363636363636364,Q4,0.06274103937427644,,,,>15%,0.5357142857142857,46.42857142857143,94.78909682035383,60.93672904610615,HOLD
2024-09-30,26061.3,24.3,Consolidated,1072.4814814814815,0.21238034294663444,0.8636363636363636,Q5 Most Expensive,-0.05254342645992327,,,,>15%,0.7666666666666667,23.33333333333333,92.47606858932689,44.076153910131396,HOLD
2024-12-31,23560.6,21.8,Consolidated,1080.761467889908,0.1537989294314157,0.36363636363636365,Q2,0.10230851506328364,,,,>15%,0.25,75.0,80.75978588628314,76.72793576588494,BUY
2025-03-31,23519.35,21.4,Consolidated,1099.035046728972,0.1272457246681562,0.2727272727272727,Q2,-0.04122988092783164,,,,5-15%,0.20588235294117646,79.41176470588236,70.89828986726248,76.85772225429639,BUY
2025-06-30,25517.05,23.0,Consolidated,1109.4369565217391,0.058120426159605554,0.7272727272727273,Q4,-0.064713593460059,,,,5-15%,0.6388888888888888,36.111111111111114,43.24817046384222,38.25222891693045,SELL
2025-09-30,24691.95,21.8,Consolidated,1132.658256880734,0.05610985032219551,0.36363636363636365,Q2,,,,,5-15%,0.2894736842105263,71.05263157894737,42.443940128878204,62.47002414392662,HOLD
2025-12-31,25971.05,22.8,Consolidated,1139.0811403508771,0.05396165036752576,0.5454545454545454,Q3,,,,,5-15%,0.475,52.5,41.584660147010304,49.22539804410309,HOLD
2026-03-31,22549.65,19.6,Consolidated,1150.4923469387754,0.04682043612981612,0.09090909090909091,Q1 Cheapest,,,,,<5%,0.07142857142857142,92.85714285714286,38.72817445192645,76.61845233557793,BUY
2026-06-30,23865.75,20.6,Consolidated,1158.5315533980581,0.044251813127118345,0.20454545454545456,Q2,,,,,<5%,0.18181818181818182,81.81818181818181,37.70072525084734,68.58294484798147,HOLD
